,built_years,size,street_adress_code,dong_code,max(price),max(floor)
3907,1990,39.91,413020200018,1135010600,55500,12
3908,1990,39.92,311000500285,1135010600,54500,15
3909,1990,41.3,310900300050,1132010700,23000,15
3910,1990,41.3,310900300113,1132010700,21800,15
3911,1990,41.3,412731000044,1132010700,22500,15
3912,1990,41.4,312300100232,1171011100,29400,4
3913,1990,44.1,312400800047,1174010900,60500,12
3914,1990,44.1,413020200018,1135010600,62000,15
3915,1990,44.35,411837700019,1126010100,49000,15
3916,1990,44.55,310900300242,1132010500,17800,14
3917,1990,44.89,310900300050,1132010700,24000,14
3918,1990,44.89,310900300113,1132010700,19000,15
3919,1990,44.89,311700800069,1154510200,45500,15
3920,1990,44.94,311700800069,1154510200,44000,15
3921,1990,45.11,312400800018,1174010900,30000,10
3922,1990,45.55,412731000044,1132010700,20800,15
3923,1990,45.77,310900300050,1132010700,19800,15
3924,1990,45.77,310900300113,1132010700,22500,15
3925,1990,45.9,412731000044,1132010700,21000,15
3926,1990,46.93,312400800018,1174010900,52500,9
3927,1990,48.88,312400800018,1174010900,31000,10
3928,1990,49.5,311000500285,1135010600,64800,15
3929,1990,49.5,413020200017,1135010600,63000,15
3930,1990,49.5,413020200018,1135010600,65000,15
3931,1990,49.85,311000500285,1135010600,65000,15
3932,1990,49.85,413020200017,1135010600,56400,15
3933,1990,49.85,413020200018,1135010600,64800,15
3934,1990,49.94,310900300050,1132010700,28700,15
3935,1990,49.94,310900300113,1132010700,24850,15
3936,1990,49.94,412731000044,1132010700,25000,15
3937,1990,51.24,415446600019,1156012600,68000,15
3938,1990,52.71,311100300127,1138010700,48800,13
3939,1990,54.48,310900300206,1132010500,20500,15
3940,1990,54.99,412441900021,1130510100,24200,5
3941,1990,56.43,312400800018,1174010900,21000,12
3942,1990,56.7,310900300242,1132010500,20000,15
3943,1990,56.73,310900300206,1132010500,19000,15
3944,1990,57.71,312400800018,1174010900,65000,9
3945,1990,58.01,310900300050,1132010700,30200,15
3946,1990,58.01,310900300113,1132010700,28000,15
3947,1990,58.5,413617600035,1141011800,67500,15
3948,1990,58.72,410908500025,1120011300,90000,9
3949,1990,59.13,410932300034,1120011400,84500,10
3950,1990,59.22,310900300050,1132010700,27000,15
3951,1990,59.22,310900300113,1132010700,22350,12
3952,1990,59.22,311700800069,1154510200,60000,15
3953,1990,59.22,411837700019,1126010100,58700,15
3954,1990,59.22,413020200017,1135010600,75000,15
3955,1990,59.39,310900300050,1132010700,29500,14
3956,1990,59.39,310900300113,1132010700,26000,15
3957,1990,59.46,311000500285,1135010600,72000,15
3958,1990,59.46,413020200017,1135010600,67500,13
3959,1990,59.58,415446600019,1156012600,74000,15
3960,1990,59.67,411235300062,1121510400,124500,21
3961,1990,59.67,415724600052,1159010700,107500,15
3962,1990,59.7,413020200017,1135010600,64500,12
3963,1990,59.87,311000500285,1135010600,62000,15
3964,1990,59.87,413020200017,1135010600,73200,13
3965,1990,59.91,300501400377,1120010800,85000,12
3966,1990,59.91,300501400381,1120010800,39800,12
3967,1990,60.44,413042000034,1135010500,50300,12
3968,1990,60.76,312400800047,1174010900,63000,9
3969,1990,61.52,310900300050,1132010700,30300,15
3970,1990,61.65,412441900021,1130510100,25500,5
3971,1990,62.17,310900300049,1132010700,14770,1
3972,1990,62.56,312400800018,1174010900,20000,9
3973,1990,63.13,410908500025,1120011300,86800,12
3974,1990,63.36,310900300242,1132010500,23800,14
3975,1990,64.32,416954500008,1171011200,36000,5
3976,1990,64.54,415446600019,1156012600,73000,13
3977,1990,65.88,414542200077,1150010100,32000,14
3978,1990,66.56,310900300050,1132010700,35700,15
3979,1990,66.69,413617600035,1141011800,64500,15
3980,1990,68.68,312400800047,1174010900,59000,9
3981,1990,69.21,410932300025,1120011400,126500,15
3982,1990,69.6,312400800018,1174010900,32000,4
3983,1990,69.7,312400800047,1174010900,86000,6
3984,1990,69.76,312400800018,1174010900,73500,11
3985,1990,69.79,312400800018,1174010900,35500,10
3986,1990,70.13,310900300206,1132010500,30800,15
3987,1990,70.3,310900300242,1132010500,30500,15
3988,1990,71.04,415446600019,1156012600,85800,15
3989,1990,71.05,410908500025,1120011300,146000,15
3990,1990,71.78,300504100658,1130510400,35900,15
3991,1990,71.82,416917000007,1171010100,96500,6
3992,1990,71.89,310900300049,1132010700,28000,5
3993,1990,71.9,416917000007,1171010100,123000,15
3994,1990,72.04,312400800047,1174010900,50000,7
3995,1990,73.26,312400800018,1174010900,36000,13
3996,1990,74.92,411235300062,1121510400,140000,21
3997,1990,75.3,311400900077,1147010100,77000,15
3998,1990,75.37,410908500025,1120011300,89000,15
3999,1990,75.48,311500800489,1150010400,40500,12
4000,1990,76.51,311700800069,1154510200,57000,15
4001,1990,76.6,416610400010,1168010600,170000,9
4002,1990,77.29,312400800018,1174010900,52000,5
4003,1990,77.32,410908500025,1120011300,85800,5
4004,1990,78.65,312400800018,1174010900,26500,8
4005,1990,78.78,312400800018,1174010900,65000,12
4006,1990,79.07,310900300050,1132010700,42000,15
4007,1990,79.8,300501400377,1120010800,114500,14
4008,1990,79.8,300501400381,1120010800,49300,14
4009,1990,80.8,410932300025,1120011400,64000,11
4010,1990,80.92,311801200029,1156012700,98000,13
4011,1990,82.39,411837700019,1126010100,72000,13
4012,1990,83.69,312400800018,1174010900,79000,7
4013,1990,84.11,414542200077,1150010100,33000,3
4014,1990,84.27,416669200028,1168010600,175000,15
4015,1990,84.41,310900300049,1132010700,34800,5
4016,1990,84.41,310900300050,1132010700,34950,5
4017,1990,84.42,312300100232,1171011100,38000,5
4018,1990,84.59,413042000034,1135010500,74000,15
4019,1990,84.6,312300100232,1171011100,59500,5
4020,1990,84.66,310900300242,1132010500,33000,15
4021,1990,84.67,416917000007,1171010100,112000,15
4022,1990,84.68,414542200077,1150010100,30000,9
4023,1990,84.68,416917000007,1171010100,123000,15
4024,1990,84.7,414542200077,1150010100,41250,12
4025,1990,84.72,310301000553,1121510500,120000,15
4026,1990,84.73,410932300025,1120011400,110000,14
4027,1990,84.79,311700800069,1154510200,67000,15
4028,1990,84.85,311500800489,1150010400,50000,15
4029,1990,84.87,311500800489,1150010400,53000,15
4030,1990,84.88,310900300206,1132010500,35000,15
4031,1990,84.88,412731800020,1132010500,63000,5
4032,1990,84.89,416669200028,1168010600,190000,15
4033,1990,84.9,410908500025,1120011300,160000,15
4034,1990,84.91,415724600052,1159010700,152000,15
4035,1990,84.93,412718300050,1132010800,32000,15
4036,1990,84.93,413617600035,1141011800,64500,15
4037,1990,84.96,311400900077,1147010100,118000,15
4038,1990,84.97,411235300062,1121510400,159500,18
4039,1990,84.98,300504100658,1130510400,51000,15
4040,1990,84.98,311400900077,1147010100,86000,12
4041,1990,84.99,416684300005,1168010500,200000,15
4042,1990,100.8,312400800018,1174010900,76000,12
4043,1990,104.38,410908500025,1120011300,165000,15
4044,1990,104.41,410908500025,1120011300,148000,15
4045,1990,107.2,413617600035,1141011800,64000,12
4046,1990,120.0,300501400377,1120010800,122500,11
4047,1990,123.51,410908500025,1120011300,179500,15
4048,1990,125.4,415724600052,1159010700,165000,15
4049,1990,188.54,416610500005,1168010600,160000,9
4050,1991,36.16,300000400349,1132010700,16500,15
4051,1991,36.34,300000400349,1132010700,16200,15
4052,1991,37.1,417206500016,1174010900,44300,14
4053,1991,39.82,300000101280,1135010600,22000,12
4054,1991,39.82,413020300019,1135010600,51000,12
4055,1991,39.82,413020300020,1135010600,51000,12
4056,1991,39.96,300000101280,1135010600,20870,15
4057,1991,39.96,413020300019,1135010600,49900,14
4058,1991,39.96,413020300020,1135010600,59900,15
4059,1991,41.3,300000400349,1132010700,20000,15
4060,1991,41.3,300000400350,1132010700,19000,15
4061,1991,41.3,310800400207,1130510200,43800,15
4062,1991,41.3,412454900023,1130510200,52800,15
4063,1991,41.58,310701400402,1129010300,55800,13
4064,1991,41.58,310701400404,1129010300,52500,13
4065,1991,44.89,310800400207,1130510200,46700,15
4066,1991,45.77,413015100029,1135010600,45000,15
4067,1991,46.9,417206500016,1174010900,53800,13
4068,1991,49.54,300000101280,1135010600,26200,15
4069,1991,49.54,413020300019,1135010600,64800,15
4070,1991,49.54,413020300020,1135010600,63500,15
4071,1991,49.89,300000101280,1135010600,27950,15
4072,1991,49.89,413020300019,1135010600,64500,15
4073,1991,49.89,413020300020,1135010600,61900,15
4074,1991,49.94,300000400349,1132010700,23200,15
4075,1991,49.94,300000400350,1132010700,25000,15
4076,1991,49.94,310800400207,1130510200,57000,15
4077,1991,49.94,412454900023,1130510200,65000,15
4078,1991,51.06,414538800085,1150010900,20000,6
4079,1991,51.6,415131100026,1154510300,19000,5
4080,1991,51.66,415724600111,1159010700,67500,12
4081,1991,52.36,412721400036,1132010600,22000,15
4082,1991,52.39,416905000037,1171011300,27300,6
4083,1991,54.18,415131100026,1154510300,19500,5
4084,1991,54.6,310601000279,1126010400,35000,5
4085,1991,54.72,300501700038,1144010400,100000,15
4086,1991,55.89,310701400402,1129010300,59500,13
4087,1991,56.7,310701400404,1129010300,65000,10
4088,1991,57.12,310601000279,1126010400,40000,5
4089,1991,57.47,414531100128,1150010200,12000,2
4090,1991,57.57,414531100128,1150010200,20000,3
4091,1991,57.69,415131100026,1154510300,12000,-1
4092,1991,57.84,417206500016,1174010900,46500,15
4093,1991,58.08,417206500016,1174010900,59000,14
4094,1991,58.41,414531100128,1150010200,14500,4
4095,1991,58.56,310601000279,1126010400,45000,5
4096,1991,59.01,415131100026,1154510300,25000,5
4097,1991,59.22,310800400207,1130510200,54700,15
4098,1991,59.24,411554300062,1123010500,59700,15
4099,1991,59.26,300000101280,1135010600,32000,15
4100,1991,59.26,413020300019,1135010600,73800,13
4101,1991,59.26,413020300020,1135010600,75000,15
4102,1991,59.39,413015100029,1135010600,75000,15
4103,1991,59.49,414531100128,1150010200,27000,8
4104,1991,59.73,416905000037,1171011300,29000,5
4105,1991,59.96,415724600111,1159010700,79500,15
4106,1991,62.16,310601000279,1126010400,26700,4
4107,1991,62.17,412454900023,1130510200,60000,1
4108,1991,62.18,412721400036,1132010600,16400,15
4109,1991,62.39,416939000028,1171011100,33100,1
4110,1991,63.21,411832500032,1126010300,25800,1
4111,1991,63.38,412721400036,1132010600,25000,15
4112,1991,64.63,413302900061,1138010400,28000,14
4113,1991,65.37,412731700036,1132010500,27000,17
4114,1991,68.76,310701400390,1129010300,31500,6
4115,1991,68.76,310701400404,1129010300,73500,14
4116,1991,68.94,300501700033,1144010400,120000,15
4117,1991,68.94,300501700038,1144010400,103000,15
4118,1991,69.82,310900300241,1132010500,26900,14
4119,1991,70.38,212100100154,1165010700,120000,15
4120,1991,71.5,311801200023,1156012700,94000,15
4121,1991,71.52,416931600026,1171010800,80000,10
4122,1991,71.76,413038800051,1135010600,67000,14
4123,1991,71.89,412454900023,1130510200,68500,5
4124,1991,71.9,416031300027,1162010200,49000,12
4125,1991,71.98,310900300241,1132010500,23800,14
4126,1991,72.01,412721400036,1132010600,57000,15
4127,1991,72.32,411554300062,1123010500,44800,15
4128,1991,73.15,312100900091,1165010200,150000,15
4129,1991,74.23,411832500032,1126010300,28500,7
4130,1991,75.02,300000400517,1135010600,77000,15
4131,1991,75.36,415473900008,1156013200,94000,14
4132,1991,75.36,415473900011,1156013200,84500,14
4133,1991,76.34,413302900061,1138010400,42600,10
4134,1991,76.405,412731700036,1132010500,26250,14
4135,1991,76.51,310800400207,1130510200,65000,15
4136,1991,76.51,413015100029,1135010600,76700,15
4137,1991,79.05,413302900061,1138010400,29800,15
4138,1991,79.07,412454900023,1130510200,77700,15
4139,1991,79.11,413302900061,1138010400,50000,15
4140,1991,79.97,300501700033,1144010400,135000,15
4141,1991,79.97,300501700038,1144010400,124000,15
4142,1991,80.2,200000400946,1165010100,66750,5
4143,1991,80.2,416367100001,1165010100,149500,12
4144,1991,81.42,312200100311,1168010300,225715,15
4145,1991,81.6,417206500016,1174010900,79000,14
4146,1991,81.9,212100100154,1165010700,175000,14
4147,1991,81.94,411244500043,1121510500,103900,12
4148,1991,82.08,411244500043,1121510500,98000,13
4149,1991,82.08,417206500016,1174010900,76000,15
4150,1991,82.16,416939600005,1171010700,99600,15
4151,1991,82.35,212100100154,1165010700,128000,15
4152,1991,82.5,411554300062,1123010500,82200,15
4153,1991,82.68,411244500043,1121510500,91000,12
4154,1991,83.19,312302000402,1171010300,76000,13
4155,1991,83.52,417206500016,1174010900,50000,10
4156,1991,84.03,416931600026,1171010800,93000,10
4157,1991,84.13,411832500032,1126010300,60000,12
4158,1991,84.18,412717100077,1132010800,23700,12
4159,1991,84.22,416031300027,1162010200,42750,15
4160,1991,84.24,415761900042,1159010500,127000,5
4161,1991,84.28,416031300027,1162010200,44000,10
4162,1991,84.29,414540400108,1150010900,42400,10
4163,1991,84.31,416939600005,1171010700,79000,14
4164,1991,84.34,413038800051,1135010600,81000,15
4165,1991,84.36,311801300006,1156012300,75800,12
4166,1991,84.36,413038800051,1135010600,60700,15
4167,1991,84.39,310701400390,1129010300,37900,7
4168,1991,84.39,310701400404,1129010300,73000,15
4169,1991,84.41,411215100053,1121510500,111500,8
4170,1991,84.41,412454900023,1130510200,68500,5
4171,1991,84.44,311801300006,1156012300,46200,12
4172,1991,84.44,416031300027,1162010200,60000,15
4173,1991,84.45,411215100053,1121510500,119000,11
4174,1991,84.45,415761900042,1159010500,100000,4
4175,1991,84.46,310900300241,1132010500,31000,15
4176,1991,84.46,416939600005,1171010700,75000,14
4177,1991,84.47,411215100053,1121510500,52000,10
4178,1991,84.48,411215100053,1121510500,49000,9
4179,1991,84.55,311801200023,1156012700,74000,17
4180,1991,84.55,311801300006,1156012300,72500,12
4181,1991,84.58,312100900091,1165010200,170000,15
4182,1991,84.58,312100900103,1165010200,127000,10
4183,1991,84.62,311801200023,1156012700,90000,17
4184,1991,84.63,311801200023,1156012700,94300,14
4185,1991,84.63,415761900042,1159010500,155000,5
4186,1991,84.635,412731700036,1132010500,30000,14
4187,1991,84.64,416940000027,1171010700,89000,10
4188,1991,84.65,416940000027,1171010700,97500,12
4189,1991,84.7,311801200023,1156012700,98000,17
4190,1991,84.71,311400300236,1147010200,147000,14
4191,1991,84.75,311801300006,1156012300,75500,11
4192,1991,84.79,310800400207,1130510200,72000,15
4193,1991,84.79,413015100029,1135010600,104400,15
4194,1991,84.8,310701400390,1129010300,38500,10
4195,1991,84.8,310701400404,1129010300,74500,15
4196,1991,84.8,416930300008,1171010700,122000,10
4197,1991,84.82,411832500032,1126010300,61000,12
4198,1991,84.82,412717100077,1132010800,24800,13
4199,1991,84.83,412717100077,1132010800,25800,15
4200,1991,84.83,412717100111,1132010800,34000,12
4201,1991,84.83,414540400108,1150010900,35000,6
4202,1991,84.88,312100900091,1165010200,171000,15
4203,1991,84.89,411832500032,1126010300,63800,10
4204,1991,84.89,415473900008,1156013200,90000,15
4205,1991,84.89,415473900011,1156013200,44500,11
4206,1991,84.9,312200100311,1168010300,268143,15
4207,1991,84.9,412721400036,1132010600,26500,15
4208,1991,84.9,414540400108,1150010900,37700,5
4209,1991,84.9,415761900042,1159010500,170000,5
4210,1991,84.91,312100900091,1165010200,107000,12
4211,1991,84.91,312100900103,1165010200,105000,8
4212,1991,84.91,411832500032,1126010300,58500,13
4213,1991,84.95,413310700009,1138010500,48500,10
4214,1991,84.95,415473900008,1156013200,102500,15
4215,1991,84.95,415473900011,1156013200,84300,15
4216,1991,84.95,416367100001,1165010100,156500,12
4217,1991,84.95,416939000027,1171011100,152000,15
4218,1991,84.95,416939000028,1171011100,149500,15
4219,1991,84.96,300000400517,1135010600,87000,15
4220,1991,84.96,412721400036,1132010600,32000,12
4221,1991,84.98,311800900022,1156012400,90000,15
4222,1991,84.98,413310500020,1138010500,57900,13
4223,1991,84.98,413310700009,1138010500,25400,10
4224,1991,84.99,200000400946,1165010100,67000,4
4225,1991,84.99,311400300236,1147010200,122000,10
4226,1991,84.99,413310700009,1138010500,27700,4
4227,1991,84.99,414540400108,1150010900,41000,8
4228,1991,84.99,416367100001,1165010100,162000,12
4229,1991,89.46,311700800062,1154510200,77200,24
4230,1991,111.725,300501700038,1144010400,130000,15
4231,1991,117.19,416367100001,1165010100,185000,12
4232,1991,120.03,415724600111,1159010700,110000,15
4233,1991,121.295,412731700036,1132010500,36500,15
4234,1991,128.315,300501700033,1144010400,149000,15
4235,1991,128.315,300501700038,1144010400,67000,15
4236,1991,129.66,311700800062,1154510200,93500,15
4237,1991,132.325,412731700036,1132010500,40000,15
4238,1991,138.9,413619600049,1141011100,39000,3
4239,1991,141.515,300501700033,1144010400,164000,15
4240,1991,141.515,300501700038,1144010400,87000,15
4241,1991,156.99,413619600049,1141011100,50000,5
4242,1991,157.17,413619600049,1141011100,37950,4
4243,1991,162.26,413310700009,1138010500,55500,9
4244,1991,163.8,416610200007,1168010600,160000,7
4245,1991,202.2,413308500012,1138010300,77000,9
4246,1991,205.29,416327600065,1165010100,109000,7
4247,1991,208.53,416327600065,1165010100,142000,7
4248,1991,216.81,413619600049,1141011100,50000,6
4249,1991,250.77,413619600049,1141011100,48000,6
4250,1992,33.18,416604000009,1168010300,114000,15
4251,1992,33.18,416608000017,1168011500,95000,15
4252,1992,34.44,311501300047,1150010400,18800,15
4253,1992,34.44,311501300139,1150010400,65000,15
4254,1992,34.69,311501300047,1150010400,19500,14
4255,1992,35.45,300502500210,1123010500,44500,15
4256,1992,36.86,413600700053,1141012000,18500,5
4257,1992,37.8,416929600001,1171011200,67800,15
4258,1992,38.64,311000700230,1135010600,56700,15
4259,1992,38.64,413037700018,1135010200,41000,15
4260,1992,39.51,416608000017,1168011500,111700,15
4261,1992,39.53,416604000009,1168010300,137000,15
4262,1992,39.53,416604000021,1168010300,129000,15
4263,1992,39.53,416608000017,1168011500,117000,15
4264,1992,39.6,311501300047,1150010400,23500,15
4265,1992,39.6,311501300139,1150010400,59000,15
4266,1992,39.6,311501300175,1150010400,25850,15
